,temp_air,wind_speed,ghi,dni,dhi,total_clouds,low_clouds,mid_clouds,high_clouds
2022-04-03 01:00:00-08:00,-29.24855,6.2525234,0.0,0.0,0.0,100.0,100.0,3.3,0.0
2022-04-03 04:00:00-08:00,-30.379822,6.6743665,0.0,0.0,0.0,99.4,98.9,2.5,7.9
2022-04-03 07:00:00-08:00,-29.949997,6.221905,0.0,0.0,0.0,98.7,98.1,1.7,7.4
2022-04-03 10:00:00-08:00,-26.786316,6.319475,59.947328156663524,0.0,59.947328156663524,98.7,98.1,2.6,4.6
2022-04-03 13:00:00-08:00,-23.284271,6.997196,128.40924512357856,0.0,128.40924512357856,100.0,100.0,5.0,0.0
2022-04-03 16:00:00-08:00,-21.752823,6.8185453,125.60172179800428,0.0,125.60172179800428,100.0,100.0,6.6,2.5
2022-04-03 19:00:00-08:00,-23.84253,5.585318,52.448227142171795,0.0,52.448227142171795,100.0,100.0,1.7,5.0
2022-04-03 22:00:00-08:00,-29.984268,5.7192764,0.0,0.0,0.0,100.0,100.0,2.6,4.3
2022-04-04 01:00:00-08:00,-34.118546,4.3144813,0.0,0.0,0.0,98.3,95.4,40.4,12.6
2022-04-04 04:00:00-08:00,-31.852829,1.1624354,0.0,0.0,0.0,98.9,97.1,60.9,33.5
2022-04-04 07:00:00-08:00,-26.318542,2.0078354,0.0,0.0,0.0,100.0,97.5,84.5,50.7
2022-04-04 10:00:00-08:00,-24.149994,3.4283419,61.52982558543485,0.0,61.52982558543485,99.9,96.3,84.4,38.3
2022-04-04 13:00:00-08:00,-21.284271,3.6860988,131.39381214900854,0.0,131.39381214900854,100.0,100.0,89.7,1.7
2022-04-04 16:00:00-08:00,-19.418549,3.8026047,128.45099877055952,0.0,128.45099877055952,100.0,100.0,88.7,0.8
2022-04-04 19:00:00-08:00,-19.684265,4.0382166,54.9877365134151,0.0,54.9877365134151,100.0,100.0,100.0,0.0
2022-04-04 22:00:00-08:00,-21.81572,3.8296928,0.0,0.0,0.0,100.0,100.0,100.0,0.0
2022-04-05 01:00:00-08:00,-22.618546,3.5094047,0.0,0.0,0.0,100.0,99.3,100.0,0.0
2022-04-05 04:00:00-08:00,-23.347168,3.1943562,0.0,0.0,0.0,100.0,97.9,100.0,0.0
2022-04-05 07:00:00-08:00,-24.081436,3.3268979,0.0,0.0,0.0,98.9,87.7,87.9,0.0
2022-04-05 10:00:00-08:00,-22.310059,3.5810218,66.45675265041513,0.0,66.45675265041513,98.2,85.0,71.0,0.0
2022-04-05 13:00:00-08:00,-21.847168,4.337822,151.58390714975198,9.738952470134972,147.47962409722027,93.1,81.9,5.0,0.0
2022-04-05 16:00:00-08:00,-21.647156,3.85549,167.61884907423277,27.356283031638714,156.3001955167363,85.1,77.3,5.0,0.0
2022-04-05 19:00:00-08:00,-25.81572,3.5761445,133.83765680817166,247.87754313274576,78.15847457792887,28.6,23.1,1.7,0.0
2022-04-05 22:00:00-08:00,-34.612885,3.761569,0.0,0.0,0.0,18.6,14.8,0.8,0.0
2022-04-06 01:00:00-08:00,-36.960144,3.6699755,0.0,0.0,0.0,5.4,5.0,0.0,0.0
2022-04-06 04:00:00-08:00,-37.18866,4.2262497,0.0,0.0,0.0,6.1,5.0,0.8,0.0
2022-04-06 07:00:00-08:00,-28.24997,5.6605506,0.0,0.0,0.0,94.2,6.6,89.6,32.1
2022-04-06 10:00:00-08:00,-26.088425,5.389743,73.44567063022956,0.0,73.44567063022956,95.0,7.4,87.9,34.2
2022-04-06 13:00:00-08:00,-22.042282,3.9761627,193.43114916750926,51.65547658868881,171.34868353934218,78.0,8.3,33.2,45.1
2022-04-06 16:00:00-08:00,-19.39589,4.325094,174.7141797831574,32.63769759235094,161.0228183607826,83.7,15.7,30.2,62.2
2022-04-06 19:00:00-08:00,-21.84999,4.711457,65.12510096156419,0.0,65.12510096156419,95.5,67.8,79.7,76.2
2022-04-06 22:00:00-08:00,-26.115234,4.542338,0.0,0.0,0.0,97.2,38.9,88.3,86.6
2022-04-07 01:00:00-08:00,-24.903625,3.282261,0.0,0.0,0.0,100.0,8.2,100.0,100.0
2022-04-07 04:00:00-08:00,-25.306976,3.8218482,0.0,0.0,0.0,100.0,9.1,100.0,100.0
2022-04-07 07:00:00-08:00,-29.453384,1.8115486,0.041294873432977754,0.0,0.041294873432977754,100.0,5.0,100.0,100.0
2022-04-07 10:00:00-08:00,-21.907516,0.48016348,70.10750231852163,0.0,70.10750231852163,100.0,12.6,100.0,100.0
2022-04-07 13:00:00-08:00,-17.106995,1.2136517,140.5286187606243,0.2495190466269736,140.42044988374818,99.9,5.0,99.7,99.0
2022-04-07 16:00:00-08:00,-15.977142,1.5817132,157.78115303441763,13.771279053640527,151.92568479583352,91.8,5.0,85.5,86.9
2022-04-07 19:00:00-08:00,-16.913666,3.331245,65.815504141815,0.0,65.815504141815,97.3,5.0,95.1,95.9
2022-04-07 22:00:00-08:00,-18.191208,5.938956,0.0,0.0,0.0,98.7,5.0,97.5,97.9
2022-04-08 01:00:00-08:00,-16.747162,8.517284,0.0,0.0,0.0,100.0,69.9,100.0,100.0
2022-04-08 04:00:00-08:00,-17.669312,11.585041,0.0,0.0,0.0,100.0,82.3,100.0,100.0
2022-04-08 07:00:00-08:00,-20.740936,9.810119,0.15567977971521724,0.0,0.15567977971521724,100.0,100.0,98.2,100.0
2022-04-08 10:00:00-08:00,-22.713379,7.930397,73.01149639802571,0.0,73.01149639802571,100.0,100.0,85.8,85.6
2022-04-08 13:00:00-08:00,-22.62323,4.9836483,310.7357540328032,327.01669871319586,167.02139184536438,37.0,28.2,33.5,0.0
2022-04-08 16:00:00-08:00,-20.040222,3.6535017,341.0971723124334,481.42756548889696,133.6764788148853,22.4,14.0,18.4,0.0
2022-04-08 19:00:00-08:00,-22.032883,6.673011,175.27952670651246,455.2528698868873,65.3306526884947,9.2,0.0,5.0,0.0
2022-04-08 22:00:00-08:00,-27.352966,6.8181047,0.0,0.0,0.0,14.1,2.5,5.0,2.5
2022-04-09 01:00:00-08:00,-27.76767,6.742487,0.0,0.0,0.0,13.0,5.0,6.6,0.0
2022-04-09 04:00:00-08:00,-24.549973,9.277174,0.0,0.0,0.0,41.9,5.0,36.9,32.6
2022-04-09 07:00:00-08:00,-23.8246,11.990931,0.48314217253141895,0.0,0.48314217253141895,83.3,5.0,63.0,50.4
2022-04-09 10:00:00-08:00,-17.449966,12.222081,124.97747829653063,81.23729094547856,103.19421946335318,65.2,3.3,50.1,43.5
2022-04-09 13:00:00-08:00,-8.376648,11.094062,146.1075947185378,1.7930497449903735,145.3090096209274,100.0,63.1,51.9,82.0
2022-04-09 16:00:00-08:00,-6.25,12.078177,148.07151109328325,4.320787675009831,146.1857179577571,97.9,78.5,41.4,42.7
2022-04-09 19:00:00-08:00,-8.350006,12.04204,157.64887349571006,303.6818258814772,82.61967067759983,28.7,19.7,1.7,1.7
2022-04-09 22:00:00-08:00,-10.165558,12.072746,0.0,0.0,0.0,56.8,41.8,5.5,24.3
